jlpt.n5.grammar.0030,N5,～たり～たりする,～たり～たりする,-,동사 た형에서 た→たり,~하거나 ~하거나 하다 (열거),여러 동작을 예로 들어 나열한다.,休みの日は本を読んだり寝たりします。,쉬는 날은 책을 읽거나 자거나 합니다.,{休|やす}みの{日|ひ}は{本|ほん}を{読|よ}んだり{寝|ね}たりします。,polite,ref_only:tanos_grammar+official_sample,draft,Tanos:N5 · 자작예문
jlpt.n5.grammar.0031,N5,～まえに,～まえに,-,동사 사전형 + まえに; 명사 + の + まえに,~하기 전에,동작·시간의 앞을 나타낸다.,寝る前に歯を磨きます。,자기 전에 이를 닦습니다.,{寝|ね}る{前|まえ}に{歯|は}を{磨|みが}きます。,polite,ref_only:tanos_grammar+official_sample,draft,Tanos:N5 · 자작예문
jlpt.n5.grammar.0032,N5,～がほしい,～がほしい,-,명사 + が + ほしい,~을 원하다 (희망),1인칭 희망. 대상은 が.,新しいかばんがほしいです。,새 가방을 원합니다.,{新|あたら}しいかばんがほしいです。,polite,ref_only:tanos_grammar+official_sample,draft,Tanos:N5 · 자작예문
jlpt.n5.grammar.0033,N5,～つもりです,～つもりです,-,동사 사전형 + つもりです,~할 생각이다 (의도),계획·의도를 나타낸다.,来週日本へ行くつもりです。,다음 주에 일본에 갈 생각입니다.,{来週|らい|しゅう}{日本|に|ほん}へ{行|い}くつもりです。,polite,ref_only:tanos_grammar+official_sample,draft,Tanos:N5 · 자작예문
jlpt.n5.grammar.0034,N5,～のがすきです,～のがすきです,-,동사 사전형 + のが + すきです,~하는 것을 좋아하다,じょうず(잘함)·へた(못함)도 같은 꼴.,私は歌を歌うのが好きです。,저는 노래를 부르는 것을 좋아합니다.,{私|わたし}は{歌|うた}を{歌|うた}うのが{好|す}きです。,polite,ref_only:tanos_grammar+official_sample,draft,Tanos:N5 · 자작예문
jlpt.n5.grammar.0035,N5,～ましょう,～ましょう,-,동사 ます형 어간 + ましょう,~합시다 (권유),함께 하자고 권유한다.,一緒に昼ご飯を食べましょう。,같이 점심을 먹읍시다.,{一緒|いっ|しょ}に{昼|ひる}ご{飯|はん}を{食|た}べましょう。,polite,ref_only:tanos_grammar+official_sample,draft,Tanos:N5 · 자작예문
jlpt.n5.grammar.0036,N5,～ましょうか,～ましょうか,-,동사 ます형 어간 + ましょうか,~할까요? (제안),상대를 위한 제안·도움 제의.,窓を開けましょうか。,창문을 열까요?,{窓|まど}を{開|あ}けましょうか。,polite,ref_only:tanos_grammar+official_sample,draft,Tanos:N5 · 자작예문
jlpt.n5.grammar.0037,N5,～のなかで～がいちばん～,～のなかで～がいちばん～,-,명사 + のなかで + 명사 + が + いちばん + 형용사,~중에서 ~이 가장 ~ (최상급),범위 안의 최상급을 나타낸다.,くだものの中でりんごが一番好きです。,과일 중에서 사과가 가장 좋습니다.,くだものの{中|なか}でりんごが{一番|いち|ばん}{好|す}きです。,polite,ref_only:tanos_grammar+official_sample,draft,Tanos:N5 · 자작예문
jlpt.n5.grammar.0038,N5,～ほうがいい,～ほうがいい,-,동사 た형 + ほうがいい,~하는 편이 좋다 (충고),조언·충고. 부정은 ないほうがいい.,早く寝たほうがいいです。,일찍 자는 편이 좋습니다.,{早|はや}く{寝|ね}たほうがいいです。,polite,ref_only:tanos_grammar+official_sample,draft,Tanos:N5 · 자작예문
jlpt.n5.grammar.0039,N5,～ので,～ので,-,보통형 + ので; 명사·な형용사는 な + ので,~라서 (이유),から보다 부드럽고 정중한 이유.,頭が痛いので休みます。,머리가 아파서 쉽니다.,{頭|あたま}が{痛|いた}いので{休|やす}みます。,polite,ref_only:tanos_grammar+official_sample,draft,Tanos:N5 · 자작예문
jlpt.n5.grammar.0040,N5,～んです,～んです,-,보통형 + んです; 명사·な형용사는 な + んです,~인 것입니다 (설명),이유·사정을 설명하거나 강조한다.,おなかが痛いんです。,배가 아픈 거예요.,おなかが{痛|いた}いんです。,polite,ref_only:tanos_grammar+official_sample,draft,Tanos:N5 · 자작예문
jlpt.n5.grammar.0041,N5,～でしょう,～でしょう,-,보통형 + でしょう; 명사·な형용사는 어간 + でしょう,~겠지요 (추측),말하는 이의 추측. 끝을 올리면 확인.,田中さんも来るでしょう。,다나카 씨도 오겠지요.,{田中|た|なか}さんも{来|く}るでしょう。,polite,ref_only:tanos_grammar+official_sample,draft,Tanos:N5 · 자작예문
jlpt.n5.grammar.0042,N5,～くなる／～になる,～くなる／～になる,-,い형용사 어간 + くなる; な형용사·명사 + になる,~게 되다 / ~이 되다 (변화),상태의 변화를 나타낸다.,春になって暖かくなりました。,봄이 되어 따뜻해졌습니다.,{春|はる}になって{暖|あたた}かくなりました。,polite,ref_only:tanos_grammar+official_sample,draft,Tanos:N5 · 자작예문
