jlpt.n1.grammar.0036,N1,～てもさしつかえない,～てもさしつかえない,-,動詞て形+もさしつかえない,~해도 지장이 없다; ~해도 괜찮다.,허가·용인의 딱딱한 문어 표현.,少し休んでもさしつかえない。,조금 쉬어도 괜찮다.,{少|すこ}し{休|やす}んでもさしつかえない。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0037,N1,～たる,～たる,-,名詞+たる,~인 자; ~된 입장의.,지위·자격을 강조하는 문어체.,教師たる者は模範を示すべきだ。,교사인 자는 모범을 보여야 한다.,{教師|きょう|し}たる{者|もの}は{模範|も|はん}を{示|しめ}すべきだ。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0038,N1,～まじき,～まじき,-,動詞辞書形+まじき,~해서는 안 될; 있어서는 안 될.,강한 비난·금지의 문어체. あるまじき 관용.,それは教師にあるまじき行為だ。,그것은 교사로서 있어서는 안 될 행위다.,それは{教師|きょう|し}にあるまじき{行為|こう|い}だ。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0039,N1,～極まる,～{極|きわ}まる,-,ナ形容詞語幹+極まる,극도로 ~하다; ~하기 짝이 없다.,감정이 극에 달함을 나타내는 문어체.,彼の態度は失礼極まる。,그의 태도는 무례하기 짝이 없다.,{彼|かれ}の{態度|たい|ど}は{失礼|しつ|れい}{極|きわ}まる。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0040,N1,～にかこつけて,～にかこつけて,-,名詞+にかこつけて,~을 구실로; ~을 핑계 삼아.,다른 일을 구실로 삼는 부정적 뉘앙스.,仕事にかこつけて飲みに行く。,일을 핑계 삼아 술 마시러 간다.,{仕事|し|ごと}にかこつけて{飲|の}みに{行|い}く。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0041,N1,～に(は)あたらない,～に(は)あたらない,-,動詞辞書形+にはあたらない,~할 것까지는 없다; ~할 필요는 없다.,놀랄·칭찬할 정도는 아니라는 판단.,その程度で驚くにはあたらない。,그 정도로 놀랄 것까지는 없다.,その{程度|てい|ど}で{驚|おどろ}くにはあたらない。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0042,N1,～にかたくない,～にかたくない,-,名詞/動詞辞書形+にかたくない,쉽게 ~할 수 있다; ~하기 어렵지 않다.,상상·추측이 쉽다는 문어체. 想像にかたくない 관용.,彼の苦労は想像にかたくない。,그의 고생은 쉽게 상상할 수 있다.,{彼|かれ}の{苦労|く|ろう}は{想像|そう|ぞう}にかたくない。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0043,N1,～べからず,～べからず,-,動詞辞書形+べからず,~해서는 안 된다; ~하지 말 것.,게시·표어의 금지 표현. する는 すべからず.,ここにごみを捨てるべからず。,여기에 쓰레기를 버리지 말 것.,ここにごみを{捨|す}てるべからず。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0044,N1,～を禁じ得ない,～を{禁|きん}じ{得|え}ない,-,名詞+を禁じ得ない,~을 금할 수 없다.,감정이 저절로 이는 문어체.,その話に涙を禁じ得ない。,그 이야기에 눈물을 금할 수 없다.,その{話|はなし}に{涙|なみだ}を{禁|きん}じ{得|え}ない。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0045,N1,～たりとも,～たりとも,-,一+助数詞+たりとも,단 ~라도; ~조차도 (~없다).,～たりとも～ない 로 전면 부정 강조.,一日たりとも忘れたことはない。,단 하루도 잊은 적이 없다.,{一日|いち|にち}たりとも{忘|わす}れたことはない。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
